,year,banking,valuation,household,real estate,corporate,external,sovereign,technology,climate,energy,health,eu
0,1997.0,0.09893903136253357,0.12356492877006531,0.0405476950109005,0.038509536534547806,0.053655724972486496,0.1552228033542633,0.2705654799938202,0.054658904671669006,0.03773924335837364,0.04573848098516464,0.02378261089324951,0.057075582444667816
1,1997.25,0.15787191689014435,0.1078956350684166,0.01619974710047245,0.028247112408280373,0.03366011753678322,0.15419019758701324,0.3448491096496582,0.03670715168118477,0.030440175905823708,0.029765868559479713,0.014129341579973698,0.046043600887060165
2,1997.5,0.17679330706596375,0.10511063039302826,0.024482756853103638,0.028678882867097855,0.015188534744083881,0.16926784813404083,0.29074543714523315,0.05418868362903595,0.031270988285541534,0.023343145847320557,0.016994744539260864,0.06393501162528992
3,1997.75,0.12819507718086243,0.12736599147319794,0.019576210528612137,0.019894586876034737,0.02435077540576458,0.1587154120206833,0.3541581332683563,0.03595668449997902,0.030377311632037163,0.025474674999713898,0.010869830846786499,0.06506533920764923
4,1998.0,0.1356249749660492,0.11297579854726791,0.019101737067103386,0.01846885122358799,0.020788464695215225,0.17816397547721863,0.34987297654151917,0.028756657615303993,0.019201066344976425,0.01939295046031475,0.009328274056315422,0.08832430839538574
5,1998.25,0.13212986290454865,0.09010151773691177,0.028580840677022934,0.025430602952837944,0.03490706905722618,0.10937269032001495,0.30868953466415405,0.05384473502635956,0.040032580494880676,0.039847299456596375,0.009149659425020218,0.12791362404823303
6,1998.5,0.20110055804252625,0.07772091031074524,0.012059340253472328,0.03406897187232971,0.04743775725364685,0.16827382147312164,0.2741563022136688,0.04858620464801788,0.044527966529130936,0.03430084511637688,0.016841629520058632,0.04092569276690483
7,1998.75,0.13554798066616058,0.1420752853155136,0.02585429511964321,0.0427054688334465,0.019795306026935577,0.1676677018404007,0.2946860194206238,0.03420999273657799,0.02787935733795166,0.02683430351316929,0.013200903311371803,0.06954336911439896
8,1999.0,0.13123832643032074,0.1259523332118988,0.02553071454167366,0.028314542025327682,0.0208986084908247,0.18380782008171082,0.302482545375824,0.03576219826936722,0.028043264523148537,0.02724461629986763,0.016835931688547134,0.07388915121555328
9,1999.25,0.13154710829257965,0.13441956043243408,0.026515904814004898,0.025670329108834267,0.03615174815058708,0.14796747267246246,0.2717617452144623,0.052183326333761215,0.03793897107243538,0.03431384637951851,0.022156916558742523,0.07937305420637131
10,1999.5,0.11985346674919128,0.13880401849746704,0.024366065859794617,0.023178717121481895,0.026997653767466545,0.18145516514778137,0.2670356333255768,0.0438266359269619,0.0289397444576025,0.028696950525045395,0.020996935665607452,0.09584899246692657
11,1999.75,0.12445541471242905,0.13175055384635925,0.02522507682442665,0.03517927601933479,0.026148997247219086,0.16991300880908966,0.28525474667549133,0.04559256508946419,0.030912376940250397,0.028717193752527237,0.018003832548856735,0.07884690165519714
12,2000.0,0.11574403196573257,0.13961002230644226,0.035598743706941605,0.03671610727906227,0.038732536137104034,0.152543306350708,0.24229313433170319,0.06338991224765778,0.03906664997339249,0.03796405717730522,0.021111715584993362,0.077229805290699
13,2000.25,0.1632668375968933,0.11250478774309158,0.03135954961180687,0.03139103949069977,0.046424176543951035,0.13099011778831482,0.2413426786661148,0.08489245176315308,0.04408389702439308,0.035856008529663086,0.02526584267616272,0.052622631192207336
14,2000.5,0.14725491404533386,0.1278287023305893,0.02765972912311554,0.023097818717360497,0.027259817346930504,0.17635203897953033,0.26097556948661804,0.060349129140377045,0.03339434415102005,0.030219666659832,0.020251134410500526,0.06535714119672775
15,2000.75,0.13101232051849365,0.12808077037334442,0.027522440999746323,0.03308813273906708,0.03750840947031975,0.161719411611557,0.2419586479663849,0.06708864122629166,0.035519715398550034,0.03639527037739754,0.021420437842607498,0.07868579030036926
16,2001.0,0.10745596885681152,0.12245465070009232,0.025179779157042503,0.0306269358843565,0.033684056252241135,0.1692800521850586,0.2498711347579956,0.06685815751552582,0.0371507927775383,0.040096741169691086,0.022470835596323013,0.09487088769674301
17,2001.25,0.1596866250038147,0.13205324113368988,0.03140729293227196,0.0303359217941761,0.032812803983688354,0.14175276458263397,0.23572851717472076,0.06994834542274475,0.036374736577272415,0.036025553941726685,0.026332633569836617,0.06754147261381149
18,2001.5,0.14237281680107117,0.11355938017368317,0.04219725355505943,0.039643287658691406,0.04185022413730621,0.12680178880691528,0.1969015747308731,0.08173774927854538,0.06029050052165985,0.04568452388048172,0.04498425871133804,0.06397666037082672
19,2001.75,0.12660552561283112,0.11919934302568436,0.02822893112897873,0.03443804755806923,0.03993257135152817,0.15961694717407227,0.24626940488815308,0.060027167201042175,0.04582972824573517,0.037922486662864685,0.026999449357390404,0.0749303326010704
20,2002.0,0.1288577914237976,0.13398192822933197,0.02904333546757698,0.03021867945790291,0.04045141488313675,0.16048072278499603,0.24313852190971375,0.05452496558427811,0.04273221641778946,0.041722748428583145,0.027131538838148117,0.06771615147590637
21,2002.25,0.13212533295154572,0.12761014699935913,0.0263572558760643,0.026749977841973305,0.047059059143066406,0.16530947387218475,0.24472273886203766,0.06453416496515274,0.0367278978228569,0.03435147926211357,0.021490635350346565,0.07296187430620193
22,2002.5,0.15323103964328766,0.11322563886642456,0.024367712438106537,0.02933668904006481,0.03834390640258789,0.1743752360343933,0.2725716233253479,0.054706718772649765,0.03628062829375267,0.030772732570767403,0.023850154131650925,0.04893787205219269
23,2002.75,0.12379521876573563,0.14352093636989594,0.026011798530817032,0.027833016589283943,0.04083191230893135,0.169073224067688,0.2803381383419037,0.04553063213825226,0.029347874224185944,0.03288879990577698,0.017269456759095192,0.06355898082256317
24,2003.0,0.11871707439422607,0.1456921100616455,0.03165839612483978,0.029401853680610657,0.02966137044131756,0.16258583962917328,0.28720808029174805,0.05460288003087044,0.027648255228996277,0.03092314302921295,0.021841594949364662,0.060059379786252975
25,2003.25,0.1332045942544937,0.11450527608394623,0.03098347783088684,0.029732538387179375,0.050275079905986786,0.14660969376564026,0.2522232234477997,0.06523977220058441,0.03598127141594887,0.03919653967022896,0.021937642246484756,0.08011089265346527
26,2003.5,0.1445864886045456,0.11523063480854034,0.029599487781524658,0.030520686879754066,0.04014711454510689,0.16643421351909637,0.23914174735546112,0.06565049290657043,0.041194356977939606,0.040786679834127426,0.027595466002821922,0.05911260098218918
27,2003.75,0.12855827808380127,0.125026673078537,0.028653254732489586,0.028934204950928688,0.036116454750299454,0.16244392096996307,0.2586013376712799,0.05920606851577759,0.03950953111052513,0.037453729659318924,0.023050690069794655,0.0724458172917366
28,2004.0,0.10440623760223389,0.09212683141231537,0.02823694795370102,0.041728757321834564,0.06522507965564728,0.173841655254364,0.23371675610542297,0.07701956480741501,0.04040784016251564,0.032817889004945755,0.020301304757595062,0.09017115086317062
29,2004.25,0.1250804215669632,0.12273215502500534,0.03061920963227749,0.03697190061211586,0.03797586262226105,0.16474764049053192,0.2541182041168213,0.06286110728979111,0.04005856812000275,0.03597927838563919,0.025048960000276566,0.06380672007799149
30,2004.5,0.09354560822248459,0.11277167499065399,0.03622008115053177,0.041554830968379974,0.037394218146800995,0.14979997277259827,0.2592352628707886,0.06518594175577164,0.05142759531736374,0.04543453827500343,0.030497824773192406,0.07693241536617279
31,2004.75,0.09356223791837692,0.1305111199617386,0.032487738877534866,0.040996722877025604,0.042903605848550797,0.16418085992336273,0.25849875807762146,0.05240890011191368,0.03809896111488342,0.03703489154577255,0.02203006111085415,0.0872860923409462
32,2005.0,0.13571569323539734,0.11324815452098846,0.02949376590549946,0.026739683002233505,0.050617702305316925,0.15599538385868073,0.25510695576667786,0.07516029477119446,0.03384390100836754,0.03737912327051163,0.024410806596279144,0.06228853017091751
33,2005.25,0.10288379341363907,0.14013642072677612,0.04206865280866623,0.03473065048456192,0.04669796675443649,0.1614299863576889,0.23815445601940155,0.055105794221162796,0.04096723347902298,0.03772476315498352,0.025983966886997223,0.07411624491214752
34,2005.5,0.13588039577007294,0.1322176605463028,0.03714148327708244,0.044728025794029236,0.058290746062994,0.15569394826889038,0.2048792541027069,0.05736096203327179,0.04094922915101051,0.04434753209352493,0.028243502601981163,0.06026722863316536
35,2005.75,0.14411558210849762,0.11551960557699203,0.04048037901520729,0.03588282689452171,0.0530412383377552,0.14293120801448822,0.21008507907390594,0.08327548950910568,0.047222454100847244,0.04530616104602814,0.03287097439169884,0.04926896095275879
36,2006.0,0.10726939141750336,0.12047825753688812,0.041730351746082306,0.038051802664995193,0.054876990616321564,0.14067821204662323,0.22449782490730286,0.07831673324108124,0.05157994478940964,0.043898604810237885,0.031052593141794205,0.06756927818059921
37,2006.25,0.11806304007768631,0.1245150938630104,0.04187379032373428,0.031462330371141434,0.05764152482151985,0.1618703007698059,0.20696473121643066,0.08270618319511414,0.04857774078845978,0.04174807295203209,0.030661003664135933,0.05391617864370346
38,2006.5,0.12631408870220184,0.11802376061677933,0.04709108546376228,0.033031851053237915,0.05034678429365158,0.15408387780189514,0.2081291377544403,0.09382002055644989,0.05009893700480461,0.041745226830244064,0.030399642884731293,0.04691558703780174
39,2006.75,0.1355891227722168,0.1236722394824028,0.03367752581834793,0.033096857368946075,0.05535150691866875,0.14809730648994446,0.21031075716018677,0.08752375841140747,0.04839007928967476,0.037955284118652344,0.028106238692998886,0.05822932720184326
40,2007.0,0.1191902831196785,0.12583334743976593,0.04374007135629654,0.04386506229639053,0.0551949217915535,0.16080233454704285,0.2117072343826294,0.058055225759744644,0.0460716150701046,0.04035697877407074,0.02924499288201332,0.06593790650367737
41,2007.25,0.13470730185508728,0.12073896825313568,0.04319758713245392,0.028956077992916107,0.06496322900056839,0.16035360097885132,0.1795043647289276,0.09537195414304733,0.05130825191736221,0.041515979915857315,0.029330112040042877,0.050052519887685776
42,2007.5,0.11703301221132278,0.11499398201704025,0.03530348837375641,0.03412754833698273,0.0560285747051239,0.1464240700006485,0.21550600230693817,0.09038925915956497,0.04993925988674164,0.04183978587388992,0.03056906908750534,0.06784595549106598
43,2007.75,0.13754697144031525,0.13217803835868835,0.04314170777797699,0.03921615332365036,0.05800633877515793,0.15415824949741364,0.18799319863319397,0.0741347223520279,0.04738502949476242,0.043570540845394135,0.03194225952029228,0.05072668939828873
44,2008.0,0.12388505041599274,0.1182372123003006,0.041115425527095795,0.027567578479647636,0.060287103056907654,0.16568908095359802,0.21096116304397583,0.0855681374669075,0.044924311339855194,0.03478510305285454,0.027904657647013664,0.059075191617012024
45,2008.25,0.14949162304401398,0.11942829191684723,0.034322675317525864,0.04503738507628441,0.056059371680021286,0.15158993005752563,0.18439403176307678,0.08269105851650238,0.05024704337120056,0.040953729301691055,0.030719514936208725,0.055065371096134186
46,2008.5,0.1645382195711136,0.11658484488725662,0.033615656197071075,0.03345917910337448,0.06052982807159424,0.14770902693271637,0.20321382582187653,0.07310644537210464,0.04609847813844681,0.040678855031728745,0.030069632455706596,0.05039604380726814
47,2008.75,0.16875851154327393,0.1201304942369461,0.0327904187142849,0.03141723945736885,0.04714458808302879,0.1503932625055313,0.23550567030906677,0.06676910072565079,0.042144570499658585,0.037592582404613495,0.028605585917830467,0.03874795511364937
48,2009.0,0.14664918184280396,0.12507162988185883,0.026957940310239792,0.037031419575214386,0.04423392564058304,0.15798403322696686,0.24338558316230774,0.05756814032793045,0.03769634664058685,0.040801577270030975,0.0250893272459507,0.05753094702959061
49,2009.25,0.1613406538963318,0.13064923882484436,0.02846459113061428,0.03446117043495178,0.035686712712049484,0.16162852942943573,0.2643465995788574,0.04978298395872116,0.03731612116098404,0.031830478459596634,0.023537151515483856,0.040955811738967896
50,2009.5,0.17418807744979858,0.13151201605796814,0.030922463163733482,0.03131687641143799,0.0463557206094265,0.12926016747951508,0.22772006690502167,0.08122263848781586,0.049565453082323074,0.03540801256895065,0.027471860870718956,0.03505658730864525
51,2009.75,0.168975830078125,0.12879502773284912,0.03509064391255379,0.0333036333322525,0.06026646867394447,0.13550901412963867,0.22894473373889923,0.062016841024160385,0.044532716274261475,0.03690943121910095,0.02766980417072773,0.0379859022796154
52,2010.0,0.13819997012615204,0.12880568206310272,0.027874350547790527,0.03551248461008072,0.03766573965549469,0.1467110514640808,0.2988549768924713,0.05699404329061508,0.03281578794121742,0.03458726406097412,0.018070422112941742,0.043908216059207916
53,2010.25,0.15456174314022064,0.11719012260437012,0.026463542133569717,0.03643236681818962,0.05500531196594238,0.1402398645877838,0.25251325964927673,0.07048904150724411,0.043895456939935684,0.037127263844013214,0.024793295189738274,0.04128863662481308
54,2010.5,0.15341511368751526,0.11193633824586868,0.02192387357354164,0.03275268152356148,0.041921406984329224,0.15423202514648438,0.2717268466949463,0.06523481756448746,0.0420057587325573,0.03354370966553688,0.02017848938703537,0.05112897977232933
55,2010.75,0.13046951591968536,0.11019619554281235,0.0437370166182518,0.03565148264169693,0.04691534861922264,0.14202912151813507,0.2417726218700409,0.07757852971553802,0.0492277517914772,0.04059656336903572,0.02942819334566593,0.05239768698811531
56,2011.0,0.13311010599136353,0.11380685120820999,0.022938670590519905,0.033712226897478104,0.045935533940792084,0.14435069262981415,0.2852140963077545,0.057464923709630966,0.041904326528310776,0.03567953780293465,0.02354445680975914,0.06233859807252884
57,2011.25,0.13322684168815613,0.12008483707904816,0.02909735031425953,0.03230130672454834,0.040307026356458664,0.13990050554275513,0.28851625323295593,0.05749646574258804,0.03783701732754707,0.03275074064731598,0.022672433406114578,0.06580917537212372
58,2011.5,0.1252504289150238,0.09904181212186813,0.02726724185049534,0.023652242496609688,0.03950998932123184,0.13002456724643707,0.32122528553009033,0.07182679325342178,0.04340517148375511,0.03310967609286308,0.029356010258197784,0.056330811232328415
59,2011.75,0.14616408944129944,0.11733206361532211,0.02254171296954155,0.03005857579410076,0.03250165656208992,0.14938943088054657,0.3257472813129425,0.04267752170562744,0.0352974608540535,0.028015902265906334,0.019615018740296364,0.05065930634737015
60,2012.0,0.14928625524044037,0.13292257487773895,0.02463473193347454,0.03126385807991028,0.03673088550567627,0.13339662551879883,0.3173949122428894,0.03520376235246658,0.03425075486302376,0.02889174222946167,0.020216399803757668,0.05580747872591019
61,2012.25,0.15774299204349518,0.1187797486782074,0.025182688608765602,0.026605747640132904,0.04676324874162674,0.13488443195819855,0.2721458673477173,0.07506987452507019,0.04139700159430504,0.030335325747728348,0.021156448870897293,0.049936626106500626
62,2012.5,0.1272985339164734,0.11095989495515823,0.02179163135588169,0.03945048898458481,0.03865669667720795,0.11158255487680435,0.2982189357280731,0.05829491466283798,0.04341299831867218,0.03502674028277397,0.019701585173606873,0.0956050381064415
63,2012.75,0.1650673747062683,0.114339180290699,0.03495674207806587,0.028006166219711304,0.05000495910644531,0.12489339709281921,0.2652833163738251,0.06444697827100754,0.03948332741856575,0.030485395342111588,0.024473076686263084,0.058560069650411606
64,2013.0,0.16288939118385315,0.10812832415103912,0.02578885294497013,0.03254958987236023,0.04916887357831001,0.13168376684188843,0.2697080969810486,0.06468694657087326,0.039580777287483215,0.030989406630396843,0.024156734347343445,0.060669250786304474
65,2013.25,0.16949094831943512,0.12350355833768845,0.03271445259451866,0.035973530262708664,0.04268697276711464,0.11936312168836594,0.2865443527698517,0.040742628276348114,0.03689774125814438,0.028702404350042343,0.024948209524154663,0.05843213573098183
66,2013.5,0.19386571645736694,0.11351999640464783,0.02501916140317917,0.033030204474925995,0.057273682206869125,0.11461074650287628,0.255632609128952,0.06805624067783356,0.04040469974279404,0.029665958136320114,0.02465665526688099,0.04426426813006401
67,2013.75,0.14431113004684448,0.12081100046634674,0.04320063069462776,0.041641540825366974,0.054091356694698334,0.11277728527784348,0.25958025455474854,0.053810250014066696,0.04432293400168419,0.03788658604025841,0.024811966344714165,0.06275507062673569
68,2014.0,0.15141281485557556,0.12107834964990616,0.03496609255671501,0.03708700090646744,0.04714193940162659,0.11647431552410126,0.24273142218589783,0.07090747356414795,0.049563758075237274,0.038827426731586456,0.02723665162920952,0.06257275491952896
69,2014.25,0.16105620563030243,0.13485002517700195,0.03356435149908066,0.03979859501123428,0.0529714934527874,0.1282539665699005,0.2383904606103897,0.062135014683008194,0.04458219185471535,0.03303144499659538,0.02702460065484047,0.044341616332530975
70,2014.5,0.14609017968177795,0.13243825733661652,0.03949524089694023,0.046429749578237534,0.05897970870137215,0.12102466076612473,0.24648810923099518,0.05266224220395088,0.041065763682127,0.03594505414366722,0.025413690134882927,0.053967300802469254
71,2014.75,0.1671091467142105,0.12703296542167664,0.03882792964577675,0.03772653266787529,0.05258122831583023,0.11270971596240997,0.24422375857830048,0.07061444967985153,0.04319978505373001,0.035044390708208084,0.027127686887979507,0.04380238056182861
72,2015.0,0.1602526158094406,0.12843817472457886,0.03176337108016014,0.037679657340049744,0.042800113558769226,0.10620268434286118,0.2747992277145386,0.058065399527549744,0.041489068418741226,0.03428983688354492,0.027931474149227142,0.05628833547234535
73,2015.25,0.1435166895389557,0.14388525485992432,0.03958576172590256,0.03797174617648125,0.050291288644075394,0.12396812438964844,0.2519628405570984,0.06734754890203476,0.03864826261997223,0.03301803022623062,0.022335726767778397,0.04746875911951065
74,2015.5,0.14809837937355042,0.13472940027713776,0.04307473823428154,0.040759678930044174,0.06239049509167671,0.12183094024658203,0.19891852140426636,0.08943186700344086,0.04174721986055374,0.03749411180615425,0.026142625138163567,0.05538199469447136
75,2015.75,0.13722050189971924,0.11134511232376099,0.041056327521800995,0.040492475032806396,0.060487158596515656,0.12723612785339355,0.22087551653385162,0.08326015621423721,0.04612685739994049,0.04115618020296097,0.028856581076979637,0.06188695505261421
76,2016.0,0.15974533557891846,0.10965903848409653,0.045116547495126724,0.03217665106058121,0.05427796393632889,0.10527306795120239,0.24363437294960022,0.08961581438779831,0.04982132464647293,0.03676136955618858,0.030364809557795525,0.04355369508266449
77,2016.25,0.13537614047527313,0.13447977602481842,0.038951583206653595,0.038281772285699844,0.0537327378988266,0.12157047539949417,0.22702351212501526,0.08257432281970978,0.04788670688867569,0.038383617997169495,0.02902328036725521,0.05271602421998978
78,2016.5,0.15246714651584625,0.12221571058034897,0.03996393829584122,0.03268011659383774,0.04772759601473808,0.12165353447198868,0.2236863374710083,0.08988187462091446,0.05183286592364311,0.03428023308515549,0.03125752508640289,0.052353132516145706
79,2016.75,0.1418626457452774,0.14739373326301575,0.04502101615071297,0.050496894866228104,0.05811119079589844,0.10360006242990494,0.24009157717227936,0.06171143054962158,0.0423923023045063,0.034157902002334595,0.027308354154229164,0.04785291478037834
80,2017.0,0.14370332658290863,0.12649597227573395,0.043328434228897095,0.03712725639343262,0.06003917008638382,0.11985853314399719,0.20498359203338623,0.10102588683366776,0.045443177223205566,0.03955214470624924,0.03215226158499718,0.04629021883010864
81,2017.25,0.16050629317760468,0.1282927244901657,0.04210946336388588,0.03754832223057747,0.05378693714737892,0.12480642646551132,0.21544985473155975,0.07597777992486954,0.04721178859472275,0.03709851950407028,0.03319133073091507,0.044020574539899826
82,2017.5,0.12614308297634125,0.13748915493488312,0.055210765451192856,0.03835032135248184,0.0564604289829731,0.1245931088924408,0.20062831044197083,0.08421171456575394,0.05545184761285782,0.040544673800468445,0.0334426574409008,0.047473907470703125
83,2017.75,0.14672119915485382,0.1463574469089508,0.0486333929002285,0.04161296784877777,0.05355680733919144,0.10161587595939636,0.20665456354618073,0.08674056082963943,0.05343833938241005,0.043571069836616516,0.035342924296855927,0.035754840821027756
84,2018.0,0.16111929714679718,0.1313721090555191,0.0476205013692379,0.039101190865039825,0.050567835569381714,0.11398192495107651,0.1993396133184433,0.1046532467007637,0.05120328068733215,0.03596517816185951,0.03177102655172348,0.03330478444695473
85,2018.25,0.13672079145908356,0.1375841647386551,0.04550475254654884,0.03790286183357239,0.051779892295598984,0.13238480687141418,0.2345922291278839,0.07181020081043243,0.042490314692258835,0.0361788235604763,0.02799561247229576,0.045055508613586426
86,2018.5,0.14671894907951355,0.12205984443426132,0.03520427271723747,0.03326135501265526,0.0450674369931221,0.14120392501354218,0.25302326679229736,0.06764347851276398,0.043666575103998184,0.03586120530962944,0.027098843827843666,0.04919082298874855
87,2018.75,0.13917772471904755,0.12606748938560486,0.0432426780462265,0.038479283452034,0.06511731445789337,0.12224897742271423,0.20487990975379944,0.08832037448883057,0.05873909220099449,0.04048793017864227,0.027403807267546654,0.04583537578582764
88,2019.0,0.1373073160648346,0.11588570475578308,0.04543067887425423,0.04037266969680786,0.061652250587940216,0.12718449532985687,0.20658056437969208,0.09048068523406982,0.04507596790790558,0.03565139323472977,0.030682148411870003,0.06369609385728836
89,2019.25,0.15503188967704773,0.11270569264888763,0.04053356125950813,0.027946975082159042,0.06415151059627533,0.14194104075431824,0.1773436814546585,0.10096748918294907,0.06019120663404465,0.03401219844818115,0.031065808609128,0.054108913987874985
90,2019.5,0.15016330778598785,0.12599100172519684,0.04481424391269684,0.03050718642771244,0.07059503346681595,0.12459878623485565,0.2090102881193161,0.1166410818696022,0.04038603976368904,0.031156491488218307,0.02581886574625969,0.03031766042113304
91,2019.75,0.14126120507717133,0.11476275324821472,0.0420292504131794,0.03594420477747917,0.0579909048974514,0.12360377609729767,0.21571923792362213,0.07494928687810898,0.07674366235733032,0.03900567814707756,0.03244394436478615,0.04554612934589386
92,2020.0,0.13292260468006134,0.11858092248439789,0.03976516053080559,0.04381334036588669,0.05514099448919296,0.13730821013450623,0.1952105611562729,0.0660642758011818,0.08917337656021118,0.0343264564871788,0.031205657869577408,0.05648840218782425
93,2020.25,0.13349463045597076,0.1348990797996521,0.04232633858919144,0.038796644657850266,0.04985489696264267,0.11968228965997696,0.24454976618289948,0.06402108818292618,0.05292047932744026,0.033782292157411575,0.047552503645420074,0.03811996802687645
94,2020.5,0.1286335587501526,0.11035309731960297,0.04291912540793419,0.03761499002575874,0.04882020503282547,0.11016656458377838,0.2318246066570282,0.0622907392680645,0.09681622684001923,0.03720671683549881,0.05228712037205696,0.041067034006118774
95,2020.75,0.14033015072345734,0.10951843112707138,0.05151819810271263,0.036243438720703125,0.05875656008720398,0.10422958433628082,0.20622926950454712,0.10088618844747543,0.05910931155085564,0.03820526972413063,0.057038936764001846,0.037934646010398865
96,2021.0,0.13463984429836273,0.09936817735433578,0.03173438459634781,0.035800401121377945,0.05602971464395523,0.10035959631204605,0.22398309409618378,0.06711331009864807,0.12576454877853394,0.041447389870882034,0.05522343888878822,0.028536122292280197
97,2021.25,0.12211091816425323,0.09555394947528839,0.050503671169281006,0.029858941212296486,0.049635179340839386,0.12640933692455292,0.13867402076721191,0.1071198359131813,0.1562199741601944,0.04072301834821701,0.041954997926950455,0.04123612493276596
98,2021.25,0.12211091816425323,0.09555394947528839,0.050503671169281006,0.029858941212296486,0.049635179340839386,0.12640933692455292,0.13867402076721191,0.1071198359131813,0.1562199741601944,0.04072301834821701,0.041954997926950455,0.04123612493276596
99,2021.25,0.12211091816425323,0.09555394947528839,0.050503671169281006,0.029858941212296486,0.049635179340839386,0.12640933692455292,0.13867402076721191,0.1071198359131813,0.1562199741601944,0.04072301834821701,0.041954997926950455,0.04123612493276596
